customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,last_purchase_days,preferred_category,engagement_level
CUST_00260,44,51542,48,2,44,26,Clothing,Medium
CUST_00261,23,27232,61,3,51,45,Books,Low
CUST_00262,34,38599,51,9,37,41,Clothing,Low
CUST_00263,18,130619,60,3,76,48,Toys,Medium
CUST_00264,22,34612,31,2,124,21,Books,Medium
CUST_00265,31,64513,53,18,179,4,Books,High
CUST_00266,20,25550,21,1,85,33,Sports,Low
CUST_00267,54,35685,47,2,71,29,Clothing,Medium
CUST_00268,18,88027,31,1,100,40,Sports,High
CUST_00269,29,26542,35,6,50,5,Sports,High
CUST_00270,36,89879,74,12,388,6,Clothing,Medium
CUST_00271,52,51734,71,1,29,66,Electronics,Medium
CUST_00272,18,27412,62,9,102,41,Electronics,Medium
CUST_00273,48,49821,28,1,371,71,Toys,High
CUST_00274,35,59058,43,12,90,42,Sports,Low
CUST_00275,23,49558,74,7,78,27,Home & Garden,High
CUST_00276,40,16562,52,8,70,31,Sports,Medium
CUST_00277,37,25246,96,1,79,65,Sports,Medium
CUST_00278,27,32088,57,16,235,25,Sports,Low
CUST_00279,35,34988,53,6,19,30,Toys,Medium
CUST_00280,30,49530,43,1,263,5,Electronics,Medium
CUST_00281,36,39689,52,8,33,19,Toys,Low
CUST_00282,42,18626,46,1,74,37,Toys,Medium
CUST_00283,54,43918,64,10,66,9,Toys,High
CUST_00284,20,49280,69,1,135,6,Electronics,Medium
CUST_00285,60,48045,34,6,29,11,Electronics,High
CUST_00286,18,62341,23,3,124,8,Sports,Low
CUST_00287,33,55103,13,1,371,7,Toys,Medium
CUST_00288,42,45687,60,1,34,16,Home & Garden,Low
CUST_00289,38,35063,27,1,102,71,Electronics,Medium
CUST_00290,27,15827,6,3,56,21,Clothing,High
CUST_00291,32,45017,57,1,121,6,Clothing,Medium
CUST_00292,29,40289,99,4,91,2,Clothing,Low
CUST_00293,27,41597,49,1,57,35,Books,Medium
CUST_00294,45,19180,66,1,126,14,Sports,Medium
CUST_00295,39,21151,51,6,318,51,Clothing,Medium
CUST_00296,26,61486,48,1,78,32,Sports,High
CUST_00297,45,35604,68,11,148,47,Clothing,High
CUST_00298,38,51059,44,9,36,9,Home & Garden,Medium
CUST_00299,44,36833,55,5,46,35,Sports,Medium
CUST_00300,42,36859,56,4,125,9,Clothing,Low
CUST_00301,25,58054,36,11,254,83,Electronics,Low
CUST_00302,28,28056,69,1,115,30,Sports,Medium
CUST_00303,43,38103,46,1,72,11,Books,Medium
CUST_00304,42,28821,34,1,89,9,Electronics,Medium
CUST_00305,34,29224,60,7,37,6,Electronics,Medium
CUST_00306,36,31114,32,1,137,35,Toys,Low
CUST_00307,50,40581,50,4,166,7,Books,Medium
CUST_00308,27,28584,49,26,65,27,Electronics,Low
CUST_00309,41,68041,71,9,64,9,Electronics,Low
CUST_00310,32,23218,59,3,108,32,Clothing,High
CUST_00311,32,33076,49,1,66,50,Clothing,Low
CUST_00312,48,29147,66,8,85,45,Sports,Medium
CUST_00313,44,74868,77,4,391,42,Sports,Low
CUST_00314,44,40065,61,1,75,6,Sports,High
CUST_00315,50,60835,50,1,70,2,Clothing,Medium
CUST_00316,35,17278,23,12,57,36,Sports,Low
CUST_00317,43,41503,28,5,151,13,Electronics,Medium
CUST_00318,31,56659,43,8,79,16,Clothing,High
CUST_00319,38,37840,37,10,57,1,Sports,High
CUST_00320,33,61866,46,4,226,9,Electronics,Low
CUST_00321,36,28039,51,3,243,1,Sports,High
CUST_00322,42,73473,60,2,59,63,Home & Garden,High
CUST_00323,25,114628,48,1,24,8,Sports,High
CUST_00324,60,30290,59,2,182,24,Home & Garden,Medium
CUST_00325,22,29063,51,7,55,1,Sports,Medium
CUST_00326,20,75108,10,4,156,32,Toys,Medium
CUST_00327,48,80000,31,11,22,11,Toys,High
CUST_00328,44,27961,47,2,168,68,Books,Medium
CUST_00329,42,29434,25,4,38,65,Toys,Medium
CUST_00330,42,31543,61,4,150,11,Toys,Medium
CUST_00331,34,18541,80,4,90,69,Sports,High
CUST_00332,24,22940,74,6,46,166,Clothing,High
CUST_00333,35,21980,45,1,67,52,Clothing,Low
CUST_00334,26,24738,79,3,145,55,Home & Garden,High
CUST_00335,46,35691,52,1,96,8,Clothing,Medium
CUST_00336,33,40827,43,2,135,25,Electronics,High
CUST_00337,25,78845,37,3,359,2,Books,Medium
CUST_00338,31,22044,43,5,30,2,Toys,Medium
CUST_00339,39,59406,42,15,279,204,Books,High
CUST_00340,28,32630,53,4,96,11,Electronics,Low
CUST_00341,25,35428,53,6,47,41,Toys,High
CUST_00342,37,50889,50,3,35,49,Home & Garden,Medium
CUST_00343,37,20715,58,5,78,58,Electronics,Medium
CUST_00344,28,43967,73,1,171,181,Electronics,Medium
CUST_00345,29,39467,68,1,82,8,Books,Medium
CUST_00346,37,46454,20,2,259,1,Sports,Medium
CUST_00347,18,41964,1,3,32,15,Books,Low
CUST_00348,18,123952,68,1,89,4,Books,Low
CUST_00349,26,26400,22,1,37,1,Clothing,Low
CUST_00350,32,27847,45,1,116,13,Electronics,High
CUST_00351,38,26593,26,17,167,45,Books,High
CUST_00352,52,27508,13,2,67,25,Electronics,Medium
CUST_00353,45,26404,60,3,14,11,Clothing,High
CUST_00354,33,65808,65,1,103,31,Electronics,Medium
CUST_00355,34,73884,38,4,122,7,Books,Medium
CUST_00356,22,27299,1,1,119,1,Electronics,High
CUST_00357,34,23952,39,1,213,43,Toys,High
CUST_00358,31,45968,57,3,42,29,Clothing,Medium
CUST_00359,38,27553,20,1,144,43,Sports,High
CUST_00360,25,49834,53,1,207,1,Electronics,Low
CUST_00361,41,40193,49,1,25,54,Books,High
CUST_00362,53,17019,61,1,112,28,Clothing,Low
CUST_00363,33,78727,52,1,63,24,Books,Medium
CUST_00364,39,89137,30,2,85,29,Books,Medium
CUST_00365,43,26731,73,8,114,59,Electronics,Medium
CUST_00366,30,29916,46,4,64,26,Books,Low
CUST_00367,37,41895,49,3,56,26,Electronics,High
CUST_00368,35,42925,31,1,92,140,Sports,Low
CUST_00369,36,50476,41,13,42,42,Toys,Medium
CUST_00370,25,99220,32,2,42,17,Books,Low
CUST_00371,35,33240,46,1,144,36,Books,Medium
CUST_00372,40,24363,84,4,40,14,Books,Medium
CUST_00373,52,18221,22,1,143,7,Home & Garden,Medium
CUST_00374,46,25198,17,2,124,27,Home & Garden,Low
CUST_00375,60,35718,79,3,26,79,Clothing,Low
CUST_00376,25,89079,45,10,56,79,Toys,Medium
CUST_00377,45,28034,36,3,207,12,Toys,High
CUST_00378,37,40615,70,6,45,22,Home & Garden,High
CUST_00379,61,36018,37,24,65,7,Clothing,Low
CUST_00380,25,65788,86,1,124,162,Home & Garden,Medium
CUST_00381,24,128471,63,1,155,119,Sports,Low
CUST_00382,27,27849,40,2,75,31,Clothing,Low
CUST_00383,18,28432,93,2,59,48,Toys,Medium
CUST_00384,28,61210,37,2,243,37,Toys,Medium
CUST_00385,25,51069,64,11,304,26,Home & Garden,Low
CUST_00386,36,91432,55,6,178,1,Sports,Low
CUST_00387,39,48628,76,4,95,18,Home & Garden,Low
CUST_00388,57,30343,81,1,51,33,Electronics,High
CUST_00389,46,48792,50,8,50,33,Electronics,High
CUST_00390,28,63218,34,15,129,14,Sports,Low
CUST_00391,24,54734,59,8,120,85,Books,Low
CUST_00392,40,46799,36,1,240,5,Books,High
CUST_00393,19,61903,90,5,141,20,Electronics,High
CUST_00394,56,65163,52,1,31,35,Electronics,Medium
CUST_00395,49,72480,42,1,187,35,Books,Low
CUST_00396,29,50229,53,1,44,31,Clothing,Low
CUST_00397,18,33404,23,4,68,9,Books,Medium
CUST_00398,51,39079,30,5,107,5,Home & Garden,Medium
CUST_00399,33,66386,74,1,363,30,Clothing,Low
CUST_00400,49,24137,36,2,793,27,Home & Garden,Medium
CUST_00401,18,43666,29,3,137,5,Electronics,Low
CUST_00402,27,29831,60,2,79,36,Clothing,High
CUST_00403,35,36841,73,1,130,18,Home & Garden,Medium
CUST_00404,35,68818,64,2,167,33,Home & Garden,Low
CUST_00405,29,39956,69,6,71,54,Clothing,Medium
CUST_00406,42,37168,34,1,316,5,Sports,Medium
CUST_00407,22,18399,21,1,105,1,Books,High
CUST_00408,33,52739,80,2,127,45,Toys,Medium
CUST_00409,36,50148,43,14,143,28,Home & Garden,Low
CUST_00410,41,107111,44,5,120,36,Books,High
CUST_00411,43,31135,76,5,161,54,Toys,Low
CUST_00412,21,40520,61,2,58,48,Books,High
CUST_00413,18,41138,59,4,60,97,Electronics,Medium
CUST_00414,50,79915,93,1,41,23,Toys,Medium
CUST_00415,38,34625,37,5,122,20,Books,Low
CUST_00416,26,41752,68,12,155,15,Home & Garden,Medium
CUST_00417,53,49214,51,4,124,5,Toys,High
CUST_00418,36,39867,55,10,290,25,Electronics,High
CUST_00419,49,29050,80,6,89,9,Clothing,Low
CUST_00420,35,40016,60,1,143,76,Home & Garden,Low
CUST_00421,59,62119,60,11,41,26,Electronics,High
CUST_00422,56,21736,71,1,68,26,Electronics,High
CUST_00423,32,38812,42,3,146,13,Toys,Low
CUST_00424,46,25589,33,1,163,1,Books,Medium
CUST_00425,42,66007,29,1,73,1,Clothing,Medium
CUST_00426,51,16956,10,2,85,16,Home & Garden,High
CUST_00427,23,27461,91,1,31,2,Home & Garden,Low
CUST_00428,43,43853,27,3,70,28,Books,Low
CUST_00429,47,79440,45,4,167,63,Clothing,High
CUST_00430,18,35141,44,1,134,64,Toys,Low
CUST_00431,20,27512,56,1,127,32,Home & Garden,Medium
CUST_00432,18,93020,66,4,93,7,Clothing,Medium
CUST_00433,31,17605,67,2,90,59,Toys,Medium
CUST_00434,43,15000,38,6,56,65,Toys,Medium
CUST_00435,53,45252,46,5,146,6,Home & Garden,Medium
CUST_00436,35,28253,55,9,120,40,Books,Low
CUST_00437,54,21793,45,5,127,10,Sports,Medium
CUST_00438,18,51749,82,2,62,48,Home & Garden,High
CUST_00439,18,41023,59,5,19,176,Electronics,High
CUST_00440,34,27390,64,1,194,1,Electronics,Low
CUST_00441,39,19145,63,1,64,68,Toys,Low
CUST_00442,34,56175,73,7,49,29,Sports,Low
CUST_00443,18,50266,53,2,146,108,Home & Garden,Medium
CUST_00444,33,34558,24,8,68,18,Electronics,Medium
CUST_00445,19,91429,57,8,189,56,Electronics,Medium
CUST_00446,43,21267,36,9,138,1,Home & Garden,Low
CUST_00447,39,16936,39,12,145,12,Clothing,Low
CUST_00448,23,25694,61,2,34,2,Toys,Medium
CUST_00449,28,35497,74,1,210,111,Home & Garden,Medium
CUST_00450,22,41014,50,4,108,50,Clothing,Low
CUST_00451,34,32189,56,2,69,57,Toys,Medium
CUST_00452,46,43305,84,4,99,83,Sports,Low
CUST_00453,23,19423,54,6,25,2,Books,High
CUST_00454,41,74748,100,5,119,14,Toys,High
CUST_00455,28,34854,61,2,43,2,Sports,Low
CUST_00456,25,63490,14,1,34,7,Books,Low
CUST_00457,33,43103,65,2,31,7,Electronics,Medium
CUST_00458,22,45632,57,1,196,18,Electronics,Low
CUST_00459,28,48285,75,11,57,9,Electronics,Medium
CUST_00460,20,45426,63,2,263,3,Toys,High
CUST_00461,58,50079,47,1,61,5,Clothing,Medium
CUST_00462,35,70585,25,1,27,4,Books,High
CUST_00463,26,40065,45,5,41,108,Electronics,Medium
CUST_00464,37,51766,32,5,213,42,Home & Garden,Low
CUST_00465,33,34722,38,2,80,103,Books,High
CUST_00466,32,74612,61,1,61,17,Books,Medium
CUST_00467,42,25894,83,2,100,9,Clothing,Medium
CUST_00468,44,89363,57,1,127,48,Sports,Low
CUST_00469,28,35593,26,5,196,11,Clothing,Low
CUST_00470,28,17758,58,4,248,10,Electronics,High
CUST_00471,31,38717,73,2,69,7,Home & Garden,Low
CUST_00472,18,25834,37,1,35,4,Home & Garden,High
CUST_00473,18,55288,47,22,67,8,Electronics,High
CUST_00474,51,26204,50,3,108,13,Home & Garden,High
CUST_00475,54,29053,34,5,45,33,Clothing,Medium
CUST_00476,32,15000,62,1,46,1,Toys,Medium
CUST_00477,41,28965,47,3,114,7,Clothing,High
CUST_00478,38,15000,58,1,87,49,Toys,Low
CUST_00479,71,16449,32,3,92,4,Electronics,Medium
CUST_00480,48,53114,41,16,52,12,Home & Garden,Medium
CUST_00481,33,53793,64,2,76,59,Books,Medium
CUST_00482,23,44924,42,1,47,5,Sports,Medium
CUST_00483,18,22393,84,1,167,2,Books,Medium
CUST_00484,37,35459,42,2,185,19,Toys,Medium
CUST_00485,25,36250,54,1,24,10,Clothing,High
CUST_00486,18,20349,68,1,46,24,Clothing,Low
CUST_00487,27,77010,21,7,31,48,Clothing,High
CUST_00488,22,56313,14,3,57,4,Clothing,Medium
CUST_00489,55,32516,19,1,84,26,Sports,High
CUST_00490,45,36806,75,11,32,21,Electronics,Medium
CUST_00491,34,40303,38,1,47,4,Clothing,High
CUST_00492,52,15000,100,15,44,29,Toys,Low
CUST_00493,35,32093,38,1,104,9,Home & Garden,High
CUST_00494,24,25822,53,10,94,20,Sports,Low
CUST_00495,53,22008,80,4,54,2,Toys,High
CUST_00496,41,31553,90,8,101,18,Toys,High
CUST_00497,22,89218,91,20,61,10,Clothing,Low
CUST_00498,32,50032,74,1,74,51,Home & Garden,Low
CUST_00499,24,27293,70,16,290,1,Clothing,High
CUST_00500,18,48353,61,2,230,16,Toys,Low
