customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,last_purchase_days,preferred_category,engagement_level
CUST_00179,31,77223,55,1,30,18,Books,Low
CUST_00180,67,63523,30,6,101,8,Electronics,High
CUST_00181,42,17859,20,11,137,3,Toys,Medium
CUST_00182,24,40619,63,1,46,47,Home & Garden,Low
CUST_00183,22,52490,67,12,74,22,Toys,Medium
CUST_00184,40,49485,64,1,47,33,Books,Medium
CUST_00185,32,26512,53,6,215,5,Books,High
CUST_00186,43,155913,65,16,66,1,Clothing,Medium
CUST_00187,40,19176,64,1,54,102,Clothing,High
CUST_00188,34,21129,65,2,86,49,Home & Garden,Medium
CUST_00189,24,40814,32,2,77,15,Clothing,High
CUST_00190,18,104652,28,2,145,18,Books,High
CUST_00191,29,23906,42,6,210,79,Books,Low
CUST_00192,45,31795,49,5,211,6,Electronics,Medium
CUST_00193,37,62233,45,17,68,48,Books,High
CUST_00194,20,35992,12,1,111,1,Home & Garden,High
CUST_00195,37,30720,84,3,255,62,Sports,Medium
CUST_00196,39,48185,44,2,262,26,Electronics,Low
CUST_00197,24,41616,53,12,48,19,Electronics,Low
CUST_00198,36,60792,74,1,136,36,Home & Garden,Low
CUST_00199,35,69267,3,22,121,2,Home & Garden,Low
CUST_00200,21,42340,39,3,172,6,Clothing,Medium
CUST_00201,39,42018,42,4,214,15,Electronics,Low
CUST_00202,41,40419,43,2,43,28,Clothing,Low
CUST_00203,47,46377,46,9,55,4,Books,High
CUST_00204,47,37331,78,4,169,14,Electronics,Low
CUST_00205,18,36304,63,5,99,9,Electronics,Medium
CUST_00206,23,66059,69,5,18,31,Toys,Low
CUST_00207,41,77501,50,2,28,75,Sports,Medium
CUST_00208,41,17089,22,1,143,5,Electronics,Low
CUST_00209,41,36497,8,8,161,6,Books,Low
CUST_00210,75,25736,19,1,35,27,Clothing,High
CUST_00211,41,31086,57,9,194,18,Clothing,Medium
CUST_00212,48,44411,50,4,78,37,Toys,Medium
CUST_00213,46,50752,45,2,44,10,Sports,Low
CUST_00214,42,34335,42,4,60,23,Books,Medium
CUST_00215,31,15000,90,5,38,14,Clothing,Medium
CUST_00216,44,22414,33,6,58,9,Home & Garden,Medium
CUST_00217,25,56854,68,8,24,39,Books,Medium
CUST_00218,32,15000,50,1,85,47,Books,Low
CUST_00219,29,65756,48,14,135,11,Sports,Medium
CUST_00220,35,47127,73,2,35,29,Clothing,High
CUST_00221,62,70128,79,9,91,5,Books,Low
CUST_00222,18,32883,45,1,51,46,Toys,Medium
CUST_00223,43,15000,65,1,143,9,Toys,Medium
CUST_00224,18,45034,57,4,17,5,Clothing,Low
CUST_00225,29,68687,50,1,148,84,Toys,High
CUST_00226,48,57662,54,20,25,16,Home & Garden,Low
CUST_00227,35,26072,36,1,77,30,Sports,Medium
CUST_00228,22,37925,43,1,54,49,Toys,Medium
CUST_00229,26,27821,38,1,69,34,Toys,Low
CUST_00230,43,24109,68,1,30,24,Home & Garden,Medium
CUST_00231,26,58553,48,4,287,13,Sports,Medium
CUST_00232,37,19954,24,3,36,75,Books,High
CUST_00233,35,23227,35,2,38,4,Sports,Medium
CUST_00234,27,20910,1,1,316,64,Electronics,Medium
CUST_00235,60,17238,40,1,112,37,Clothing,High
CUST_00236,42,39073,50,1,37,25,Clothing,Medium
CUST_00237,18,64909,47,6,82,11,Electronics,High
CUST_00238,37,33109,89,7,76,4,Home & Garden,Medium
CUST_00239,27,17105,61,7,27,17,Electronics,Medium
CUST_00240,45,55269,60,17,52,45,Books,Medium
CUST_00241,25,84360,17,10,88,41,Books,Medium
CUST_00242,33,26288,42,3,218,31,Clothing,Low
CUST_00243,41,28587,40,2,78,146,Books,Low
CUST_00244,45,46996,34,12,83,107,Clothing,Medium
CUST_00245,20,81710,34,4,50,15,Electronics,High
CUST_00246,30,28003,13,1,193,6,Electronics,Low
CUST_00247,29,18653,24,4,169,18,Toys,Medium
CUST_00248,27,49796,67,24,156,55,Toys,High
CUST_00249,56,54151,47,9,97,18,Electronics,Low
CUST_00250,39,36427,39,1,29,12,Clothing,High
CUST_00251,19,27472,49,15,192,40,Electronics,High
CUST_00252,46,59706,73,19,93,31,Electronics,Medium
CUST_00253,60,47288,50,1,72,103,Home & Garden,Low
CUST_00254,47,24730,60,11,123,23,Electronics,Low
CUST_00255,18,37217,33,10,105,102,Books,Low
CUST_00256,29,18474,37,1,42,10,Clothing,High
CUST_00257,50,51171,57,5,71,60,Home & Garden,High
CUST_00258,26,31852,87,1,23,12,Toys,High
CUST_00259,40,29206,78,5,95,49,Sports,Medium
CUST_00260,44,35723,61,12,228,78,Clothing,High
CUST_00261,23,37054,53,3,25,29,Books,High
CUST_00262,34,56809,78,2,98,39,Clothing,Medium
CUST_00263,18,48802,65,12,143,95,Toys,Low
CUST_00264,22,33583,4,18,159,14,Books,Low
CUST_00265,31,53201,28,1,53,21,Books,Medium
CUST_00266,20,44372,56,12,41,68,Sports,Medium
CUST_00267,54,29339,14,1,59,33,Clothing,Medium
CUST_00268,18,34120,32,2,207,62,Sports,High
CUST_00269,29,33721,36,7,27,28,Sports,High
CUST_00270,36,46752,44,7,38,40,Clothing,Medium
CUST_00271,52,30226,44,6,65,1,Electronics,Medium
CUST_00272,18,29875,44,1,45,12,Electronics,Medium
CUST_00273,48,97185,66,1,87,44,Toys,Low
CUST_00274,35,58096,44,13,242,15,Sports,Medium
CUST_00275,23,24827,42,1,38,13,Home & Garden,Low
CUST_00276,40,48313,23,1,81,90,Sports,Medium
CUST_00277,37,38529,70,9,89,24,Sports,Low
CUST_00278,27,44168,36,5,71,6,Sports,Medium
CUST_00279,35,38896,28,2,29,19,Toys,Low
CUST_00280,30,65829,54,1,57,21,Electronics,Low
CUST_00281,36,43166,34,10,57,134,Toys,High
CUST_00282,42,35205,39,22,140,37,Toys,Medium
CUST_00283,54,61150,55,1,120,21,Toys,Medium
CUST_00284,20,40808,43,4,30,16,Electronics,Medium
CUST_00285,60,38589,96,1,68,74,Electronics,High
CUST_00286,18,42489,48,8,63,31,Sports,High
CUST_00287,33,34654,62,2,353,13,Toys,High
CUST_00288,42,36483,11,6,110,18,Home & Garden,Low
CUST_00289,38,27082,32,3,42,9,Electronics,High
CUST_00290,27,24944,28,3,52,96,Clothing,High
CUST_00291,32,22042,30,9,69,36,Clothing,Low
CUST_00292,29,18106,58,3,116,14,Clothing,Medium
CUST_00293,27,23391,70,9,126,6,Books,Medium
CUST_00294,45,33285,56,2,103,5,Sports,High
CUST_00295,39,38236,45,1,77,19,Clothing,Low
CUST_00296,26,31708,37,3,81,18,Sports,Medium
CUST_00297,45,15000,72,3,82,16,Clothing,High
CUST_00298,38,79801,91,3,25,57,Home & Garden,Low
CUST_00299,44,62519,52,8,86,116,Sports,Low
CUST_00300,42,45382,68,4,60,13,Clothing,High
CUST_00301,25,94253,56,10,28,10,Electronics,High
CUST_00302,28,22277,65,3,489,44,Sports,Medium
CUST_00303,43,93322,26,1,111,17,Books,Medium
CUST_00304,42,22412,40,1,90,7,Electronics,High
CUST_00305,34,40919,57,10,69,5,Electronics,High
CUST_00306,36,19207,74,1,150,9,Toys,High
CUST_00307,50,36583,33,1,39,1,Books,Medium
CUST_00308,27,44050,9,1,72,85,Electronics,Medium
CUST_00309,41,33612,40,2,46,16,Electronics,Low
CUST_00310,32,51892,70,3,149,2,Clothing,Low
CUST_00311,32,38158,18,1,50,5,Clothing,High
CUST_00312,48,27967,26,3,194,11,Sports,Low
CUST_00313,44,27353,53,2,83,24,Sports,Low
CUST_00314,44,54472,47,7,154,36,Sports,Medium
CUST_00315,50,26189,61,8,119,11,Clothing,Low
CUST_00316,35,57394,25,5,188,94,Sports,Low
CUST_00317,43,66926,43,3,46,42,Electronics,Medium
CUST_00318,31,15766,73,1,169,52,Clothing,Medium
CUST_00319,38,63988,26,9,24,11,Sports,Low
CUST_00320,33,101743,79,2,92,14,Electronics,Medium
CUST_00321,36,41192,28,2,61,23,Sports,Medium
CUST_00322,42,48998,66,12,33,18,Home & Garden,Low
CUST_00323,25,60992,42,18,48,9,Sports,High
CUST_00324,60,31642,27,11,57,177,Home & Garden,Low
CUST_00325,22,39780,40,31,78,56,Sports,Medium
CUST_00326,20,18824,60,10,62,8,Toys,Medium
CUST_00327,48,38922,49,6,95,66,Toys,Low
CUST_00328,44,46586,72,1,50,26,Books,Low
CUST_00329,42,47008,78,15,64,1,Toys,High
CUST_00330,42,61865,26,10,73,12,Toys,Medium
CUST_00331,34,24651,24,1,102,1,Sports,Medium
CUST_00332,24,27825,23,3,163,2,Clothing,High
CUST_00333,35,93690,32,1,163,5,Clothing,Low
CUST_00334,26,33685,72,15,106,19,Home & Garden,High
CUST_00335,46,40135,61,4,121,14,Clothing,Medium
CUST_00336,33,35118,39,1,111,4,Electronics,Medium
CUST_00337,25,24080,49,1,72,15,Books,High
CUST_00338,31,81778,78,19,169,10,Toys,Medium
CUST_00339,39,27893,88,4,47,15,Books,Low
CUST_00340,28,20668,55,2,21,5,Electronics,High
CUST_00341,25,28987,1,3,43,28,Toys,High
CUST_00342,37,15000,55,1,240,1,Home & Garden,Medium
CUST_00343,37,26222,68,1,73,14,Electronics,Medium
CUST_00344,28,22380,54,4,109,67,Electronics,Low
CUST_00345,29,49449,64,3,74,16,Books,Medium
CUST_00346,37,25933,57,2,133,17,Sports,High
CUST_00347,18,56607,25,4,94,2,Books,Medium
CUST_00348,18,73075,32,1,85,27,Books,High
CUST_00349,26,53668,43,14,138,82,Clothing,High
CUST_00350,32,32607,71,1,64,10,Electronics,Low
CUST_00351,38,38970,34,1,116,14,Books,Medium
CUST_00352,52,16941,59,1,79,26,Electronics,Medium
CUST_00353,45,33965,56,1,83,2,Clothing,Medium
CUST_00354,33,23618,81,1,50,90,Electronics,Low
CUST_00355,34,51388,49,2,77,18,Books,Medium
CUST_00356,22,131449,14,6,61,3,Electronics,Low
CUST_00357,34,46625,62,1,198,12,Toys,High
CUST_00358,31,15000,92,2,27,14,Clothing,High
CUST_00359,38,30314,64,13,167,12,Sports,Low
CUST_00360,25,38609,34,1,26,35,Electronics,Medium
CUST_00361,41,37936,28,7,131,12,Books,High
CUST_00362,53,25199,30,1,50,11,Clothing,Medium
CUST_00363,33,41054,90,1,133,11,Books,Low
CUST_00364,39,19511,43,3,82,45,Books,High
CUST_00365,43,22641,36,1,33,11,Electronics,Medium
CUST_00366,30,50156,46,11,232,1,Books,Medium
CUST_00367,37,21854,43,1,155,13,Electronics,High
CUST_00368,35,47529,81,4,128,9,Sports,High
CUST_00369,36,18311,29,4,57,71,Toys,High
CUST_00370,25,87764,73,1,158,19,Books,Low
CUST_00371,35,24658,52,6,36,8,Books,Low
CUST_00372,40,32473,74,3,18,119,Books,High
CUST_00373,52,42843,81,6,30,8,Home & Garden,Medium
CUST_00374,46,27373,51,8,47,43,Home & Garden,Medium
CUST_00375,60,39015,43,1,53,31,Clothing,Medium
CUST_00376,25,48420,51,3,66,18,Toys,High
CUST_00377,45,58706,48,1,68,15,Toys,Low
CUST_00378,37,53946,16,1,57,61,Home & Garden,High
CUST_00379,61,33326,81,1,20,19,Clothing,Medium
CUST_00380,25,33748,54,16,102,14,Home & Garden,High
CUST_00381,24,117542,26,2,74,13,Sports,Medium
CUST_00382,27,58392,8,1,55,9,Clothing,Medium
CUST_00383,18,22904,3,1,239,15,Toys,High
CUST_00384,28,38177,65,1,75,3,Toys,Medium
CUST_00385,25,30712,37,1,93,2,Home & Garden,Medium
CUST_00386,36,33939,40,2,157,23,Sports,Medium
CUST_00387,39,19638,59,1,31,18,Home & Garden,Low
CUST_00388,57,29555,39,1,88,5,Electronics,High
CUST_00389,46,89839,60,5,156,3,Electronics,High
CUST_00390,28,48510,51,11,84,4,Sports,Low
CUST_00391,24,15000,48,2,36,11,Books,High
CUST_00392,40,66726,18,9,64,18,Books,High
CUST_00393,19,62618,33,1,102,6,Electronics,Medium
CUST_00394,56,30344,62,7,20,42,Electronics,Medium
CUST_00395,49,51980,36,1,34,6,Books,Medium
CUST_00396,29,23630,74,9,358,3,Clothing,Medium
CUST_00397,18,28706,96,10,126,156,Books,Medium
CUST_00398,51,76824,63,7,254,17,Home & Garden,Medium
CUST_00399,33,31701,79,8,165,5,Clothing,Low
CUST_00400,49,15000,64,4,118,67,Home & Garden,High
CUST_00401,18,35184,39,1,72,7,Electronics,Medium
CUST_00402,27,34916,54,5,117,77,Clothing,High
CUST_00403,35,66117,90,2,248,3,Home & Garden,Low
CUST_00404,35,36576,39,1,160,55,Home & Garden,Low
CUST_00405,29,29413,29,3,101,6,Clothing,Medium
CUST_00406,42,61238,27,5,79,83,Sports,Low
CUST_00407,22,38576,45,1,127,25,Books,Medium
CUST_00408,33,24958,29,4,62,6,Toys,Low
CUST_00409,36,64698,83,5,127,55,Home & Garden,Medium
CUST_00410,41,40007,54,1,55,14,Books,Medium
CUST_00411,43,36368,69,2,70,39,Toys,Medium
CUST_00412,21,39693,44,16,43,30,Books,Medium
CUST_00413,18,21261,27,10,66,37,Electronics,High
CUST_00414,50,27894,23,2,55,12,Toys,High
CUST_00415,38,36380,31,2,294,83,Books,Low
CUST_00416,26,32947,56,1,48,24,Home & Garden,High
CUST_00417,53,68611,60,1,117,2,Toys,Medium
CUST_00418,36,40485,62,1,46,2,Electronics,Medium
CUST_00419,49,55684,20,14,93,40,Clothing,Low
CUST_00420,35,36486,49,15,110,56,Home & Garden,Medium
CUST_00421,59,61583,29,8,24,35,Electronics,Low
CUST_00422,56,44301,58,2,33,9,Electronics,Medium
CUST_00423,32,36560,59,1,46,7,Toys,High
CUST_00424,46,36075,26,4,36,25,Books,High
CUST_00425,42,22534,69,5,95,6,Clothing,High
CUST_00426,51,46791,96,2,106,14,Home & Garden,Medium
CUST_00427,23,35592,66,5,42,29,Home & Garden,Low
CUST_00428,43,28254,46,6,98,10,Books,Low
CUST_00429,47,63147,43,7,66,14,Clothing,Low
CUST_00430,18,19436,45,3,83,13,Toys,Medium
CUST_00431,20,29400,34,7,57,18,Home & Garden,Medium
CUST_00432,18,60709,55,1,126,33,Clothing,Medium
CUST_00433,31,42521,27,5,282,45,Toys,Medium
CUST_00434,43,35456,12,1,154,32,Toys,Medium
CUST_00435,53,41171,54,1,238,1,Home & Garden,Low
CUST_00436,35,39723,50,1,33,68,Books,Medium
CUST_00437,54,17011,38,1,56,26,Sports,Medium
CUST_00438,18,30496,24,24,133,75,Home & Garden,High
CUST_00439,18,81492,55,2,258,99,Electronics,Medium
CUST_00440,34,26116,30,13,141,18,Electronics,Medium
CUST_00441,39,30972,47,1,43,74,Toys,High
CUST_00442,34,27700,85,1,66,13,Sports,Medium
CUST_00443,18,34769,63,4,113,9,Home & Garden,High
CUST_00444,33,27131,22,2,80,2,Electronics,Medium
CUST_00445,19,46321,24,5,51,18,Electronics,High
CUST_00446,43,40080,53,2,73,35,Home & Garden,Low
CUST_00447,39,53464,22,8,89,112,Clothing,Medium
CUST_00448,23,21472,9,2,42,22,Toys,High
CUST_00449,28,30632,60,4,179,39,Home & Garden,Low
CUST_00450,22,32439,56,1,66,67,Clothing,Low
CUST_00451,34,45607,59,6,85,23,Toys,Low
CUST_00452,46,24425,55,5,185,5,Sports,Low
CUST_00453,23,57401,48,2,82,56,Books,Medium
CUST_00454,41,65723,36,1,178,25,Toys,High
CUST_00455,28,22149,60,4,43,42,Sports,Low
CUST_00456,25,28411,80,14,121,32,Books,Low
CUST_00457,33,27834,39,1,161,1,Electronics,Low
CUST_00458,22,135427,29,8,50,5,Electronics,Low
CUST_00459,28,29291,27,3,79,10,Electronics,High
CUST_00460,20,84020,32,3,80,10,Toys,Low
CUST_00461,58,19277,54,16,104,54,Clothing,Medium
CUST_00462,35,22140,7,4,125,27,Books,Low
CUST_00463,26,25763,58,8,47,2,Electronics,Low
CUST_00464,37,23793,62,3,86,14,Home & Garden,Low
CUST_00465,33,31762,14,1,274,24,Books,Low
CUST_00466,32,25479,30,5,188,8,Books,Low
CUST_00467,42,24108,51,12,156,1,Clothing,High
CUST_00468,44,64811,47,9,78,14,Sports,Medium
CUST_00469,28,66963,60,1,399,18,Clothing,Medium
CUST_00470,28,58375,47,1,185,70,Electronics,Medium
CUST_00471,31,47192,75,3,92,71,Home & Garden,Low
CUST_00472,18,38039,43,4,105,20,Home & Garden,Low
CUST_00473,18,28324,30,1,65,19,Electronics,Low
CUST_00474,51,22548,28,1,118,30,Home & Garden,Low
CUST_00475,54,43542,64,7,136,8,Clothing,High
CUST_00476,32,20194,50,6,147,10,Toys,Low
CUST_00477,41,22093,62,9,79,1,Clothing,Medium
CUST_00478,38,64631,62,13,32,2,Toys,Medium
CUST_00479,71,93931,9,1,106,5,Electronics,Medium
CUST_00480,48,44207,27,9,147,30,Home & Garden,Medium
CUST_00481,33,63147,29,5,45,7,Books,Low
CUST_00482,23,32114,33,15,84,3,Sports,Medium
CUST_00483,18,18604,41,1,230,28,Books,High
CUST_00484,37,49320,69,1,38,31,Toys,Medium
CUST_00485,25,48273,73,6,73,1,Clothing,High
CUST_00486,18,37640,44,13,254,44,Clothing,Medium
CUST_00487,27,32170,44,8,100,27,Clothing,Medium
CUST_00488,22,58753,35,6,62,15,Clothing,Medium
CUST_00489,55,22184,51,2,89,122,Sports,High
CUST_00490,45,24664,54,6,160,1,Electronics,Medium
CUST_00491,34,21937,66,8,78,23,Clothing,High
CUST_00492,52,37891,65,6,136,5,Toys,Medium
CUST_00493,35,21079,3,5,106,11,Home & Garden,High
CUST_00494,24,25793,46,1,112,4,Sports,Medium
CUST_00495,53,25517,77,5,143,33,Toys,High
CUST_00496,41,31878,41,3,73,15,Toys,Low
CUST_00497,22,17262,72,16,46,128,Clothing,Low
CUST_00498,32,37933,43,4,125,31,Home & Garden,High
CUST_00499,24,67754,53,4,82,74,Clothing,Medium
CUST_00500,18,38860,27,25,65,8,Toys,High
CUST_00501,46,78484,28,1,130,11,Electronics,High
